account_id,risk_score_max,risk_score_mean,profile,is_at_risk_true,n_transactions,avg_night_ratio,avg_tx_24h,avg_unique_recv,avg_burst_score,avg_temporal_shift,avg_qris_ratio,final_risk_score,risk_level,recommendation,top_triggers,explanation
AUG_0174,60.5,18.441177,early_stage,0,34,0.3627794117647059,0.7352941176470589,2.911764705882353,0.8710823529411765,0.036235294117647,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0175,60.5,17.414705,early_stage,0,34,0.3627794117647059,0.7352941176470589,2.911764705882353,0.8710823529411765,0.036235294117647,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0176,67.6,16.158825,early_stage,0,34,0.3228,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0360676470588235,0.2182441176470588,67.6,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0177,60.5,16.311764,early_stage,0,34,0.2036205882352941,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0073588235294117,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0178,60.5,15.2382345,early_stage,0,34,0.37395,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0287058823529411,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0179,65.4,19.15,early_stage,0,34,0.3627794117647059,0.7352941176470589,2.911764705882353,0.8710823529411765,0.036235294117647,0.2182441176470588,65.4,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0180,71.4,22.567646,early_stage,0,34,0.3583323529411764,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0495382352941176,0.2182441176470588,71.4,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0181,60.5,16.14412,early_stage,0,34,0.4033617647058823,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0581176470588235,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0182,60.5,14.464705,early_stage,0,34,0.2346794117647059,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0043764705882352,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0183,77.4,23.129412,early_stage,0,34,0.2799382352941176,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0281823529411764,0.2182441176470588,77.4,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0184,60.5,17.382353,early_stage,0,34,0.2346794117647059,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0043764705882352,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0185,60.5,19.161764,early_stage,0,34,0.4026911764705882,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0246794117647058,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0186,64.0,19.952942,early_stage,0,34,0.3272,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0491911764705882,0.2182441176470588,64.0,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0187,74.0,21.167648,early_stage,0,34,0.2911764705882353,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0323823529411764,0.2182441176470588,74.0,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0188,60.5,12.579412,early_stage,0,34,0.284185294117647,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0294117647058823,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0189,69.8,21.438236,early_stage,0,34,0.3583323529411764,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0495382352941176,0.2182441176470588,69.8,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0190,60.5,19.02647,early_stage,0,34,0.2036205882352941,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0073588235294117,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0191,60.5,17.699999,early_stage,0,34,0.3627794117647059,0.7352941176470589,2.911764705882353,0.8710823529411765,0.036235294117647,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0192,69.8,22.679413,early_stage,0,34,0.3583323529411764,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0495382352941176,0.2182441176470588,69.8,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0193,72.3,22.02353,early_stage,0,34,0.3583323529411764,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0495382352941176,0.2182441176470588,72.3,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0194,60.5,15.629413,early_stage,0,34,0.1946941176470588,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0042088235294117,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0195,66.9,19.235294,early_stage,0,34,0.3627794117647059,0.7352941176470589,2.911764705882353,0.8710823529411765,0.036235294117647,0.2182441176470588,66.9,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0196,60.5,17.508823,early_stage,0,34,0.3228,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0360676470588235,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0197,60.6,18.791178,early_stage,0,34,0.3272,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0491911764705882,0.2182441176470588,60.6,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0198,60.5,17.747059,early_stage,0,34,0.2799382352941176,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0281823529411764,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0199,72.3,18.770588,early_stage,0,34,0.2799382352941176,0.7647058823529411,2.9411764705882355,1.0769647058823528,0.0281823529411764,0.2182441176470588,72.3,High,"Batasi nominal transfer harian, minta konfirmasi",Banyak penerima & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0200,60.5,15.25,early_stage,0,34,0.3228,0.7352941176470589,2.911764705882353,0.8710823529411765,0.0360676470588235,0.2182441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0201,64.6,22.067646,early_stage,0,34,0.4450705882352941,2.117647058823529,3.0294117647058822,1.7965029411764706,0.1942058823529412,0.308135294117647,64.6,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0202,78.1,19.594118,early_stage,0,34,0.4189205882352941,2.088235294117647,3.0588235294117645,1.920032352941176,0.2057117647058823,0.3375470588235294,78.1,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0203,74.4,24.608824,early_stage,0,34,0.2519470588235294,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1370764705882352,0.3362970588235294,74.4,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0204,70.9,21.294117,early_stage,0,34,0.4406088235294118,2.088235294117647,3.0588235294117645,1.920032352941176,0.2274147058823529,0.3375470588235294,70.9,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0205,60.5,19.835295,early_stage,0,34,0.2598029411764705,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1365941176470588,0.3362970588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0206,63.8,25.882353,early_stage,0,34,0.1859411764705882,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1157617647058823,0.3362970588235294,63.8,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0207,60.5,21.050001,early_stage,0,34,0.2598029411764705,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1365941176470588,0.3362970588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0208,70.8,28.17941,early_stage,0,34,0.2856117647058823,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1511794117647058,0.3362970588235294,70.8,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0209,74.8,26.920588,early_stage,0,34,0.2217029411764705,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1179676470588235,0.3362970588235294,74.8,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0210,60.5,21.723528,early_stage,0,34,0.3417764705882353,2.0588235294117645,3.0588235294117645,1.869905882352941,0.16955,0.3362970588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0211,64.3,22.852942,early_stage,0,34,0.3477264705882352,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1678558823529411,0.3362970588235294,64.3,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0212,70.5,26.75,early_stage,0,34,0.2740029411764706,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1275117647058823,0.3362970588235294,70.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0213,65.2,24.488235,early_stage,0,34,0.4450705882352941,2.117647058823529,3.0294117647058822,1.7965029411764706,0.1942058823529412,0.308135294117647,65.2,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0214,60.5,20.061764,early_stage,0,34,0.2598029411764705,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1365941176470588,0.3362970588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0215,73.7,21.502941,early_stage,0,34,0.4406088235294118,2.088235294117647,3.0588235294117645,1.920032352941176,0.2274147058823529,0.3375470588235294,73.7,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0216,67.7,20.92647,early_stage,0,34,0.4548647058823529,2.0588235294117645,3.0294117647058822,1.71415,0.2040058823529411,0.308135294117647,67.7,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0217,60.5,22.914705,early_stage,0,34,0.3417764705882353,2.0588235294117645,3.0588235294117645,1.869905882352941,0.16955,0.3362970588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0218,74.7,23.091175,early_stage,0,34,0.275120588235294,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1346323529411764,0.3362970588235294,74.7,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0219,82.4,26.62647,early_stage,0,34,0.1859411764705882,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1157617647058823,0.3362970588235294,82.4,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0220,60.5,21.717646,early_stage,0,34,0.3356411764705882,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1498029411764705,0.3362970588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0221,60.5,25.967648,early_stage,0,34,0.1859411764705882,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1157617647058823,0.3362970588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0222,81.1,21.25,early_stage,0,34,0.3063382352941176,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1441882352941176,0.3362970588235294,81.1,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0223,77.4,23.12647,early_stage,0,34,0.3417764705882353,2.0588235294117645,3.0588235294117645,1.869905882352941,0.16955,0.3362970588235294,77.4,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0224,68.9,22.991177,early_stage,0,34,0.3477264705882352,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1678558823529411,0.3362970588235294,68.9,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0225,76.7,25.770588,early_stage,0,34,0.2519470588235294,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1370764705882352,0.3362970588235294,76.7,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0226,60.9,21.917648,early_stage,0,34,0.3181294117647059,2.0588235294117645,3.0588235294117645,1.869905882352941,0.145885294117647,0.3362970588235294,60.9,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0227,67.7,19.42941,early_stage,0,34,0.3947911764705882,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1752588235294117,0.3362970588235294,67.7,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0228,77.7,31.514706,early_stage,0,34,0.2519470588235294,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1370764705882352,0.3362970588235294,77.7,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0229,60.5,18.482353,early_stage,0,34,0.2598029411764705,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1365941176470588,0.3362970588235294,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0230,74.9,23.973528,early_stage,0,34,0.2217029411764705,2.0588235294117645,3.0588235294117645,1.869905882352941,0.1179676470588235,0.3362970588235294,74.9,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Penggunaan QRIS tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0231,95.2,16.938234,early_stage,0,34,0.3516823529411765,2.176470588235294,2.9411764705882355,1.4205088235294117,-0.1506823529411764,0.2681441176470588,95.2,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0232,67.3,18.311764,early_stage,0,34,0.303185294117647,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1095941176470588,0.2681441176470588,67.3,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0233,85.5,29.285294,early_stage,0,34,0.24675,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1287088235294117,0.2681441176470588,85.5,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0234,68.8,24.397058,early_stage,0,34,0.2730323529411764,2.2058823529411766,2.9705882352941178,1.6263911764705885,-0.0069058823529411,0.2681441176470588,68.8,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0235,65.8,15.7382345,early_stage,0,34,0.372435294117647,2.176470588235294,2.9411764705882355,1.4205088235294117,-0.0339264705882353,0.2681441176470588,65.8,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0236,60.5,14.705882,early_stage,0,34,0.4055705882352941,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.0802088235294117,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0237,83.6,28.188236,early_stage,0,34,0.24675,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1287088235294117,0.2681441176470588,83.6,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0238,76.3,19.97647,early_stage,0,34,0.2846176470588235,2.2058823529411766,2.9705882352941178,1.6263911764705885,-0.0708205882352941,0.2681441176470588,76.3,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0239,60.5,13.420588,early_stage,0,34,0.4055705882352941,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.0802088235294117,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0240,74.7,19.997059,early_stage,0,34,0.292670588235294,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.0990794117647058,0.2681441176470588,74.7,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0241,75.5,24.085295,early_stage,0,34,0.1650323529411765,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.0942558823529411,0.2681441176470588,75.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0242,66.5,21.632353,early_stage,0,34,0.2730323529411764,2.2058823529411766,2.9705882352941178,1.6263911764705885,-0.0069058823529411,0.2681441176470588,66.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0243,83.1,14.844117,early_stage,0,34,0.372435294117647,2.176470588235294,2.9411764705882355,1.4205088235294117,-0.0339264705882353,0.2681441176470588,83.1,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0244,63.5,24.276472,early_stage,0,34,0.302085294117647,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1043705882352941,0.2681441176470588,63.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0245,92.4,27.385294,early_stage,0,34,0.2323235294117647,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1142823529411764,0.2681441176470588,92.4,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0246,74.5,19.42941,early_stage,0,34,0.303185294117647,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1095941176470588,0.2681441176470588,74.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0247,82.8,21.026472,early_stage,0,34,0.2846176470588235,2.2058823529411766,2.9705882352941178,1.6263911764705885,-0.0708205882352941,0.2681441176470588,82.8,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0248,80.5,17.564707,early_stage,0,34,0.292670588235294,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.0990794117647058,0.2681441176470588,80.5,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0249,80.7,24.464706,early_stage,0,34,0.2598970588235293,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1342147058823529,0.2681441176470588,80.7,Critical,Eskalasi ke tim compliance & flag ke OJK,Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0250,74.6,29.764706,early_stage,0,34,0.3417911764705882,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.2257941176470588,0.2681441176470588,74.6,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0251,65.7,25.555883,early_stage,0,34,0.302085294117647,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1043705882352941,0.2681441176470588,65.7,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0252,60.5,17.741177,early_stage,0,34,0.4055705882352941,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.0802088235294117,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0253,60.5,19.92647,early_stage,0,34,0.2773088235294118,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1516264705882352,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0254,63.9,16.588236,early_stage,0,34,0.4055705882352941,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.0802088235294117,0.2681441176470588,63.9,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0255,77.9,21.62353,early_stage,0,34,0.2445470588235294,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.0509529411764705,0.2681441176470588,77.9,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0256,77.8,28.647058,early_stage,0,34,0.4430441176470588,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1944088235294117,0.2681441176470588,77.8,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Velocity burst,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0257,60.5,20.905882,early_stage,0,34,0.2773088235294118,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1516264705882352,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0258,65.2,16.241177,early_stage,0,34,0.3516823529411765,2.176470588235294,2.9411764705882355,1.4205088235294117,-0.1506823529411764,0.2681441176470588,65.2,High,"Batasi nominal transfer harian, minta konfirmasi",Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0259,60.5,17.69706,early_stage,0,34,0.303185294117647,2.2058823529411766,2.9705882352941178,1.6263911764705885,0.1095941176470588,0.2681441176470588,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0260,97.5,18.994118,early_stage,0,34,0.3516823529411765,2.176470588235294,2.9411764705882355,1.4205088235294117,-0.1506823529411764,0.2681441176470588,97.5,Critical,Eskalasi ke tim compliance & flag ke OJK,Aktivitas malam tinggi & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0261,79.2,22.457144,early_stage,0,35,0.2931342857142857,2.342857142857143,3.0285714285714285,2.0185914285714284,0.1654285714285714,0.2074771428571428,79.2,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Banyak penerima,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
AUG_0262,60.5,23.19143,early_stage,0,35,0.3539257142857143,2.342857142857143,3.0285714285714285,2.0196428571428573,0.2163514285714285,0.2078542857142857,60.5,High,"Batasi nominal transfer harian, minta konfirmasi",Velocity burst & Aktivitas malam tinggi,Tingkat risiko rendah — tidak memerlukan penjelasan khusus
